Session Code,Sport,Venue,Zone,Date,Games Day,Session Type,Event,Start Time,End Time,Is in LA Area,Is Women's Event 🎉
CSL03,Canoe Slalom,OKC Whitewater Center,OKC,"Sunday, July 16",2,Final,Men's Kayak Single Final,9:00 | OKC Local | Time (CT),12:10 | OKC Local | Time (CT),FALSE,FALSE
CSL04,Canoe Slalom,OKC Whitewater Center,OKC,"Monday, July 17",3,Preliminary,Men's Canoe Single Heats - 1st and 2nd Run,9:00 | OKC Local | Time (CT),11:35 | OKC Local | Time (CT),FALSE,FALSE
CSL04,Canoe Slalom,OKC Whitewater Center,OKC,"Monday, July 17",3,Preliminary,Women's Canoe Single Heats - 1st and 2nd Run,9:00 | OKC Local | Time (CT),11:35 | OKC Local | Time (CT),FALSE,TRUE
CSL05,Canoe Slalom,OKC Whitewater Center,OKC,"Tuesday, July 18",4,Final,Women's Canoe Single Semifinal,9:00 | OKC Local | Time (CT),12:10 | OKC Local | Time (CT),FALSE,TRUE
CSL05,Canoe Slalom,OKC Whitewater Center,OKC,"Tuesday, July 18",4,Final,Women's Canoe Single Final,9:00 | OKC Local | Time (CT),12:10 | OKC Local | Time (CT),FALSE,TRUE
CSL06,Canoe Slalom,OKC Whitewater Center,OKC,"Wednesday, July 19",5,Final,Men's Canoe Single Semifinal,9:00 | OKC Local | Time (CT),12:10 | OKC Local | Time (CT),FALSE,FALSE
CSL06,Canoe Slalom,OKC Whitewater Center,OKC,"Wednesday, July 19",5,Final,Men's Canoe Single Final,9:00 | OKC Local | Time (CT),12:10 | OKC Local | Time (CT),FALSE,FALSE
CSL07,Canoe Slalom,OKC Whitewater Center,OKC,"Thursday, July 20",6,Preliminary,Women's Kayak Cross Round 1,9:00 | OKC Local | Time (CT),12:05 | OKC Local | Time (CT),FALSE,TRUE
CSL07,Canoe Slalom,OKC Whitewater Center,OKC,"Thursday, July 20",6,Preliminary,Men's Kayak Cross Round 1,9:00 | OKC Local | Time (CT),12:05 | OKC Local | Time (CT),FALSE,FALSE
CSL07,Canoe Slalom,OKC Whitewater Center,OKC,"Thursday, July 20",6,Preliminary,Women's Kayak Cross Repechage,9:00 | OKC Local | Time (CT),12:05 | OKC Local | Time (CT),FALSE,TRUE
CSL07,Canoe Slalom,OKC Whitewater Center,OKC,"Thursday, July 20",6,Preliminary,Men's Kayak Cross Repechage,9:00 | OKC Local | Time (CT),12:05 | OKC Local | Time (CT),FALSE,FALSE
CSL08,Canoe Slalom,OKC Whitewater Center,OKC,"Friday, July 21",7,Preliminary,Men's Kayak Cross Heats,9:00 | OKC Local | Time (CT),11:00 | OKC Local | Time (CT),FALSE,FALSE
CSL08,Canoe Slalom,OKC Whitewater Center,OKC,"Friday, July 21",7,Preliminary,Women's Kayak Cross Heats,9:00 | OKC Local | Time (CT),11:00 | OKC Local | Time (CT),FALSE,TRUE
CSL09,Canoe Slalom,OKC Whitewater Center,OKC,"Saturday, July 22",8,Final,Women's Kayak Cross Quarterfinal,9:00 | OKC Local | Time (CT),11:20 | OKC Local | Time (CT),FALSE,TRUE
CSL09,Canoe Slalom,OKC Whitewater Center,OKC,"Saturday, July 22",8,Final,Men's Kayak Cross Quarterfinal,9:00 | OKC Local | Time (CT),11:20 | OKC Local | Time (CT),FALSE,FALSE
CSL09,Canoe Slalom,OKC Whitewater Center,OKC,"Saturday, July 22",8,Final,Women's Kayak Cross Semifinal,9:00 | OKC Local | Time (CT),11:20 | OKC Local | Time (CT),FALSE,TRUE
CSL09,Canoe Slalom,OKC Whitewater Center,OKC,"Saturday, July 22",8,Final,Men's Kayak Cross Semifinal,9:00 | OKC Local | Time (CT),11:20 | OKC Local | Time (CT),FALSE,FALSE
CSL09,Canoe Slalom,OKC Whitewater Center,OKC,"Saturday, July 22",8,Final,Women's Kayak Cross Final,9:00 | OKC Local | Time (CT),11:20 | OKC Local | Time (CT),FALSE,TRUE
CSL09,Canoe Slalom,OKC Whitewater Center,OKC,"Saturday, July 22",8,Final,Men's Kayak Cross Final,9:00 | OKC Local | Time (CT),11:20 | OKC Local | Time (CT),FALSE,FALSE
CSP01,Canoe Sprint,Marine Stadium,Long Beach,"Tuesday, July 25",11,Quarterfinal,Men's Kayak Double 500m Heats,9:00,12:30,TRUE,FALSE
CSP01,Canoe Sprint,Marine Stadium,Long Beach,"Tuesday, July 25",11,Quarterfinal,Women's Kayak Double 500m Heats,9:00,12:30,TRUE,TRUE
CSP01,Canoe Sprint,Marine Stadium,Long Beach,"Tuesday, July 25",11,Quarterfinal,Men's Canoe Single 1000m Heats,9:00,12:30,TRUE,FALSE
CSP01,Canoe Sprint,Marine Stadium,Long Beach,"Tuesday, July 25",11,Quarterfinal,Women's Canoe Single 200m Heats,9:00,12:30,TRUE,TRUE
CSP01,Canoe Sprint,Marine Stadium,Long Beach,"Tuesday, July 25",11,Quarterfinal,Men's Kayak Double 500m Quarterfinal,9:00,12:30,TRUE,FALSE
CSP01,Canoe Sprint,Marine Stadium,Long Beach,"Tuesday, July 25",11,Quarterfinal,Women's Kayak Double 500m Quarterfinal,9:00,12:30,TRUE,TRUE
CSP01,Canoe Sprint,Marine Stadium,Long Beach,"Tuesday, July 25",11,Quarterfinal,Men's Canoe Single 1000m Quarterfinal,9:00,12:30,TRUE,FALSE
CSP01,Canoe Sprint,Marine Stadium,Long Beach,"Tuesday, July 25",11,Quarterfinal,Women's Canoe Single 200m Quarterfinal,9:00,12:30,TRUE,TRUE
CSP02,Canoe Sprint,Marine Stadium,Long Beach,"Wednesday, July 26",12,Final,Men's Kayak Double 500m Semifinal,9:00,12:40,TRUE,FALSE
CSP02,Canoe Sprint,Marine Stadium,Long Beach,"Wednesday, July 26",12,Final,Women's Kayak Double 500m Semifinal,9:00,12:40,TRUE,TRUE
CSP02,Canoe Sprint,Marine Stadium,Long Beach,"Wednesday, July 26",12,Final,Men's Canoe Single 1000m Semifinal,9:00,12:40,TRUE,FALSE
CSP02,Canoe Sprint,Marine Stadium,Long Beach,"Wednesday, July 26",12,Final,Men's Kayak Double 500m Final B,9:00,12:40,TRUE,FALSE
CSP02,Canoe Sprint,Marine Stadium,Long Beach,"Wednesday, July 26",12,Final,Women's Kayak Double 500m Final B,9:00,12:40,TRUE,TRUE
CSP02,Canoe Sprint,Marine Stadium,Long Beach,"Wednesday, July 26",12,Final,Men's Kayak Double 500m Final A,9:00,12:40,TRUE,FALSE
CSP02,Canoe Sprint,Marine Stadium,Long Beach,"Wednesday, July 26",12,Final,Women's Kayak Double 500m Final A,9:00,12:40,TRUE,TRUE
CSP02,Canoe Sprint,Marine Stadium,Long Beach,"Wednesday, July 26",12,Final,Men's Canoe Single 1000m Final B,9:00,12:40,TRUE,FALSE
CSP02,Canoe Sprint,Marine Stadium,Long Beach,"Wednesday, July 26",12,Final,Men's Canoe Single 1000m Final A,9:00,12:40,TRUE,FALSE
CSP03,Canoe Sprint,Marine Stadium,Long Beach,"Thursday, July 27",13,Quarterfinal,Men's Kayak Four 500m Heats,9:00,13:30,TRUE,FALSE
CSP03,Canoe Sprint,Marine Stadium,Long Beach,"Thursday, July 27",13,Quarterfinal,Women's Kayak Four 500m Heats,9:00,13:30,TRUE,TRUE
CSP03,Canoe Sprint,Marine Stadium,Long Beach,"Thursday, July 27",13,Quarterfinal,Women's Canoe Double 500m Heats,9:00,13:30,TRUE,TRUE
CSP03,Canoe Sprint,Marine Stadium,Long Beach,"Thursday, July 27",13,Quarterfinal,Men's Canoe Double 500m Heats,9:00,13:30,TRUE,FALSE
CSP03,Canoe Sprint,Marine Stadium,Long Beach,"Thursday, July 27",13,Quarterfinal,Men's Kayak Single 1000m Heats,9:00,13:30,TRUE,FALSE
CSP03,Canoe Sprint,Marine Stadium,Long Beach,"Thursday, July 27",13,Quarterfinal,Women's Kayak Single 500m Heats,9:00,13:30,TRUE,TRUE
CSP03,Canoe Sprint,Marine Stadium,Long Beach,"Thursday, July 27",13,Quarterfinal,Men's Kayak Four 500m Quarterfinal,9:00,13:30,TRUE,FALSE
CSP03,Canoe Sprint,Marine Stadium,Long Beach,"Thursday, July 27",13,Quarterfinal,Men's Canoe Double 500m Quarterfinal,9:00,13:30,TRUE,FALSE
CSP03,Canoe Sprint,Marine Stadium,Long Beach,"Thursday, July 27",13,Quarterfinal,Women's Canoe Double 500m Quarterfinal,9:00,13:30,TRUE,TRUE
CSP03,Canoe Sprint,Marine Stadium,Long Beach,"Thursday, July 27",13,Quarterfinal,Women's Kayak Four 500m Quarterfinal,9:00,13:30,TRUE,TRUE
CSP03,Canoe Sprint,Marine Stadium,Long Beach,"Thursday, July 27",13,Quarterfinal,Men's Kayak Single 1000m Quarterfinal,9:00,13:30,TRUE,FALSE
CSP03,Canoe Sprint,Marine Stadium,Long Beach,"Thursday, July 27",13,Quarterfinal,Women's Kayak Single 500m Quarterfinal,9:00,13:30,TRUE,TRUE
CSP04,Canoe Sprint,Marine Stadium,Long Beach,"Friday, July 28",14,Final,Women's Kayak Single 500m Semifinal,9:00,12:40,TRUE,TRUE
CSP04,Canoe Sprint,Marine Stadium,Long Beach,"Friday, July 28",14,Final,Women's Canoe Double 500m Semifinal,9:00,12:40,TRUE,TRUE
CSP04,Canoe Sprint,Marine Stadium,Long Beach,"Friday, July 28",14,Final,Men's Kayak Single 1000m Semifinal,9:00,12:40,TRUE,FALSE
CSP04,Canoe Sprint,Marine Stadium,Long Beach,"Friday, July 28",14,Final,Women's Kayak Single 500m Final C,9:00,12:40,TRUE,TRUE
CSP04,Canoe Sprint,Marine Stadium,Long Beach,"Friday, July 28",14,Final,Women's Kayak Single 500m Final B,9:00,12:40,TRUE,TRUE
CSP04,Canoe Sprint,Marine Stadium,Long Beach,"Friday, July 28",14,Final,Women's Canoe Double 500m Final B,9:00,12:40,TRUE,TRUE
CSP04,Canoe Sprint,Marine Stadium,Long Beach,"Friday, July 28",14,Final,Women's Kayak Single 500m Final A,9:00,12:40,TRUE,TRUE
CSP04,Canoe Sprint,Marine Stadium,Long Beach,"Friday, July 28",14,Final,Women's Canoe Double 500m Final A,9:00,12:40,TRUE,TRUE
CSP04,Canoe Sprint,Marine Stadium,Long Beach,"Friday, July 28",14,Final,Men's Kayak Single 1000m Final B,9:00,12:40,TRUE,FALSE
CSP04,Canoe Sprint,Marine Stadium,Long Beach,"Friday, July 28",14,Final,Men's Kayak Single 1000m Final A,9:00,12:40,TRUE,FALSE
CSP05,Canoe Sprint,Marine Stadium,Long Beach,"Saturday, July 29",15,Final,Women's Canoe Single 200m Semifinal,9:00,12:55,TRUE,TRUE
CSP05,Canoe Sprint,Marine Stadium,Long Beach,"Saturday, July 29",15,Final,Men's Canoe Double 500m Semifinal,9:00,12:55,TRUE,FALSE
CSP05,Canoe Sprint,Marine Stadium,Long Beach,"Saturday, July 29",15,Final,Women's Kayak Four 500m Semifinal,9:00,12:55,TRUE,TRUE
CSP05,Canoe Sprint,Marine Stadium,Long Beach,"Saturday, July 29",15,Final,Men's Kayak Four 500m Semifinal,9:00,12:55,TRUE,FALSE
CSP05,Canoe Sprint,Marine Stadium,Long Beach,"Saturday, July 29",15,Final,Women's Canoe Single 200m Final B,9:00,12:55,TRUE,TRUE
CSP05,Canoe Sprint,Marine Stadium,Long Beach,"Saturday, July 29",15,Final,Men's Canoe Double 500m Final B,9:00,12:55,TRUE,FALSE
CSP05,Canoe Sprint,Marine Stadium,Long Beach,"Saturday, July 29",15,Final,Women's Canoe Single 200m Final A,9:00,12:55,TRUE,TRUE
CSP05,Canoe Sprint,Marine Stadium,Long Beach,"Saturday, July 29",15,Final,Men's Canoe Double 500m Final A,9:00,12:55,TRUE,FALSE
CSP05,Canoe Sprint,Marine Stadium,Long Beach,"Saturday, July 29",15,Final,Women's Kayak Four 500m Final A,9:00,12:55,TRUE,TRUE
CSP05,Canoe Sprint,Marine Stadium,Long Beach,"Saturday, July 29",15,Final,Men's Kayak Four 500m Final A,9:00,12:55,TRUE,FALSE
CLB01,Climbing,Long Beach Climbing Theater,Long Beach,"Monday, July 24",10,Semifinal,Men's Boulder Semifinal,9:30,11:40,TRUE,FALSE
CLB02,Climbing,Long Beach Climbing Theater,Long Beach,"Monday, July 24",10,Preliminary,Men's Speed Qualification,13:45,15:25,TRUE,FALSE
CLB02,Climbing,Long Beach Climbing Theater,Long Beach,"Monday, July 24",10,Preliminary,Women's Speed Qualification,13:45,15:25,TRUE,TRUE
CLB03,Climbing,Long Beach Climbing Theater,Long Beach,"Tuesday, July 25",11,Semifinal,Women's Boulder Semifinal,9:15,11:25,TRUE,TRUE
CLB04,Climbing,Long Beach Climbing Theater,Long Beach,"Tuesday, July 25",11,Semifinal,Men's Lead Semifinal,18:45,20:00,TRUE,FALSE
CLB05,Climbing,Long Beach Climbing Theater,Long Beach,"Wednesday, July 26",12,Final,Men's Speed Quarterfinal,9:00,10:30,TRUE,FALSE
CLB05,Climbing,Long Beach Climbing Theater,Long Beach,"Wednesday, July 26",12,Final,Women's Speed Quarterfinal,9:00,10:30,TRUE,TRUE
CLB05,Climbing,Long Beach Climbing Theater,Long Beach,"Wednesday, July 26",12,Final,Men's Speed Semifinal,9:00,10:30,TRUE,FALSE
CLB05,Climbing,Long Beach Climbing Theater,Long Beach,"Wednesday, July 26",12,Final,Women's Speed Semifinal,9:00,10:30,TRUE,TRUE
CLB05,Climbing,Long Beach Climbing Theater,Long Beach,"Wednesday, July 26",12,Final,Men's Speed Final,9:00,10:30,TRUE,FALSE
CLB05,Climbing,Long Beach Climbing Theater,Long Beach,"Wednesday, July 26",12,Final,Women's Speed Final,9:00,10:30,TRUE,TRUE
CLB06,Climbing,Long Beach Climbing Theater,Long Beach,"Wednesday, July 26",12,Semifinal,Women's Lead Semifinal,18:45,20:00,TRUE,TRUE
CLB07,Climbing,Long Beach Climbing Theater,Long Beach,"Thursday, July 27",13,Final,Men's Boulder Final,9:00,10:55,TRUE,FALSE
CLB08,Climbing,Long Beach Climbing Theater,Long Beach,"Friday, July 28",14,Final,Women's Boulder Final,9:00,10:55,TRUE,TRUE
CLB09,Climbing,Long Beach Climbing Theater,Long Beach,"Friday, July 28",14,Final,Men's Lead Final,13:45,15:00,TRUE,FALSE
CLB10,Climbing,Long Beach Climbing Theater,Long Beach,"Saturday, July 29",15,Final,Women's Lead Final,9:30,10:45,TRUE,TRUE
CKT01,Cricket,Fairgrounds Cricket Stadium,Pomona,"Wednesday, July 12",-2,Preliminary,Women's Group Stage First Round,9:00,12:30,TRUE,TRUE
CKT02,Cricket,Fairgrounds Cricket Stadium,Pomona,"Wednesday, July 12",-2,Preliminary,Women's Group Stage First Round,18:00,21:30,TRUE,TRUE
CKT03,Cricket,Fairgrounds Cricket Stadium,Pomona,"Thursday, July 13",-1,Preliminary,Women's Group Stage First Round,9:00,12:30,TRUE,TRUE
CKT04,Cricket,Fairgrounds Cricket Stadium,Pomona,"Thursday, July 13",-1,Preliminary,Women's Group Stage First Round,18:00,21:30,TRUE,TRUE
CKT05,Cricket,Fairgrounds Cricket Stadium,Pomona,"Saturday, July 15",1,Preliminary,Women's Group Stage First Round,9:00,12:30,TRUE,TRUE
CKT06,Cricket,Fairgrounds Cricket Stadium,Pomona,"Saturday, July 15",1,Preliminary,Women's Group Stage First Round,18:00,21:30,TRUE,TRUE
CKT07,Cricket,Fairgrounds Cricket Stadium,Pomona,"Sunday, July 16",2,Preliminary,Women's Group Stage Second Round,9:00,12:30,TRUE,TRUE
CKT08,Cricket,Fairgrounds Cricket Stadium,Pomona,"Sunday, July 16",2,Preliminary,Women's Group Stage Second Round,18:00,21:30,TRUE,TRUE
CKT09,Cricket,Fairgrounds Cricket Stadium,Pomona,"Monday, July 17",3,Preliminary,Women's Group Stage Second Round,9:00,12:30,TRUE,TRUE
CKT10,Cricket,Fairgrounds Cricket Stadium,Pomona,"Monday, July 17",3,Preliminary,Women's Group Stage Second Round,18:00,21:30,TRUE,TRUE
CKT11,Cricket,Fairgrounds Cricket Stadium,Pomona,"Tuesday, July 18",4,Preliminary,Women's Group Stage Second Round,9:00,12:30,TRUE,TRUE
CKT12,Cricket,Fairgrounds Cricket Stadium,Pomona,"Tuesday, July 18",4,Preliminary,Women's Group Stage Second Round,18:00,21:30,TRUE,TRUE
CKT13,Cricket,Fairgrounds Cricket Stadium,Pomona,"Wednesday, July 19",5,Bronze,Women's Bronze Medal Match,9:00,12:30,TRUE,TRUE
CKT14,Cricket,Fairgrounds Cricket Stadium,Pomona,"Thursday, July 20",6,Final,Women's Gold Medal Match,9:00,13:00,TRUE,TRUE
CKT15,Cricket,Fairgrounds Cricket Stadium,Pomona,"Saturday, July 22",8,Preliminary,Men's Group Stage First Round,9:00,12:30,TRUE,FALSE
CKT16,Cricket,Fairgrounds Cricket Stadium,Pomona,"Saturday, July 22",8,Preliminary,Men's Group Stage First Round,18:00,21:30,TRUE,FALSE
CKT17,Cricket,Fairgrounds Cricket Stadium,Pomona,"Sunday, July 23",9,Preliminary,Men's Group Stage First Round,9:00,12:30,TRUE,FALSE
CKT18,Cricket,Fairgrounds Cricket Stadium,Pomona,"Sunday, July 23",9,Preliminary,Men's Group Stage First Round,18:00,21:30,TRUE,FALSE
CKT19,Cricket,Fairgrounds Cricket Stadium,Pomona,"Monday, July 24",10,Preliminary,Men's Group Stage First Round,9:00,12:30,TRUE,FALSE
CKT20,Cricket,Fairgrounds Cricket Stadium,Pomona,"Monday, July 24",10,Preliminary,Men's Group Stage First Round,18:00,21:30,TRUE,FALSE
CKT21,Cricket,Fairgrounds Cricket Stadium,Pomona,"Tuesday, July 25",11,Preliminary,Men's Group Stage Second Round,9:00,12:30,TRUE,FALSE
CKT22,Cricket,Fairgrounds Cricket Stadium,Pomona,"Tuesday, July 25",11,Preliminary,Men's Group Stage Second Round,18:00,21:30,TRUE,FALSE
CKT23,Cricket,Fairgrounds Cricket Stadium,Pomona,"Wednesday, July 26",12,Preliminary,Men's Group Stage Second Round,9:00,12:30,TRUE,FALSE
CKT24,Cricket,Fairgrounds Cricket Stadium,Pomona,"Wednesday, July 26",12,Preliminary,Men's Group Stage Second Round,18:00,21:30,TRUE,FALSE
CKT25,Cricket,Fairgrounds Cricket Stadium,Pomona,"Thursday, July 27",13,Preliminary,Men's Group Stage Second Round,9:00,12:30,TRUE,FALSE
CKT26,Cricket,Fairgrounds Cricket Stadium,Pomona,"Thursday, July 27",13,Preliminary,Men's Group Stage Second Round,18:00,21:30,TRUE,FALSE
CKT27,Cricket,Fairgrounds Cricket Stadium,Pomona,"Friday, July 28",14,Bronze,Men's Bronze Medal Match,9:00,12:30,TRUE,FALSE
CKT28,Cricket,Fairgrounds Cricket Stadium,Pomona,"Saturday, July 29",15,Final,Men's Gold Medal Match,9:00,13:00,TRUE,FALSE
CRD01,Cycling Road (Time Trial),TBD,TBD,"Wednesday, July 19",5,Final,Men's Individual Time Trial,10:30,14:35,TRUE,FALSE
CRD01,Cycling Road (Time Trial),TBD,TBD,"Wednesday, July 19",5,Final,Women's Individual Time Trial,10:30,14:35,TRUE,TRUE
CRD02,Cycling Road (Road Race),Venice Beach Boardwalk - Start,Venice,"Saturday, July 22",8,Final,Women's Road Race,11:30,16:15,TRUE,TRUE
CRD03,Cycling Road (Road Race),Venice Beach Boardwalk - Start,Venice,"Sunday, July 23",9,Final,Men's Road Race,9:00,16:15,TRUE,FALSE
CTR01,Cycling Track,Carson Velodrome,Carson,"Tuesday, July 25",11,Preliminary,Men's Team Sprint Qualifying,9:00,10:00,TRUE,FALSE
CTR01,Cycling Track,Carson Velodrome,Carson,"Tuesday, July 25",11,Preliminary,Women's Team Sprint Qualifying,9:00,10:00,TRUE,TRUE
CTR02,Cycling Track,Carson Velodrome,Carson,"Tuesday, July 25",11,Final,Men's Team Sprint First Round,12:00,15:00,TRUE,FALSE
CTR02,Cycling Track,Carson Velodrome,Carson,"Tuesday, July 25",11,Final,Women's Team Sprint First Round,12:00,15:00,TRUE,TRUE
CTR02,Cycling Track,Carson Velodrome,Carson,"Tuesday, July 25",11,Final,Men's Team Pursuit Qualifying,12:00,15:00,TRUE,FALSE
CTR02,Cycling Track,Carson Velodrome,Carson,"Tuesday, July 25",11,Final,Men's Team Sprint Final,12:00,15:00,TRUE,FALSE
CTR02,Cycling Track,Carson Velodrome,Carson,"Tuesday, July 25",11,Final,Women's Team Sprint Final,12:00,15:00,TRUE,TRUE
CTR03,Cycling Track,Carson Velodrome,Carson,"Wednesday, July 26",12,Preliminary,Women's Team Pursuit Qualifying,8:45,12:15,TRUE,TRUE
CTR03,Cycling Track,Carson Velodrome,Carson,"Wednesday, July 26",12,Preliminary,Men's Team Pursuit First Round,8:45,12:15,TRUE,FALSE
CTR03,Cycling Track,Carson Velodrome,Carson,"Wednesday, July 26",12,Preliminary,Women's Keirin First Round,8:45,12:15,TRUE,TRUE
CTR03,Cycling Track,Carson Velodrome,Carson,"Wednesday, July 26",12,Preliminary,Men's Sprint Qualifying,8:45,12:15,TRUE,FALSE
CTR03,Cycling Track,Carson Velodrome,Carson,"Wednesday, July 26",12,Preliminary,Women's Keirin Repechage,8:45,12:15,TRUE,TRUE
CTR04,Cycling Track,Carson Velodrome,Carson,"Wednesday, July 26",12,Final,Men's Sprint 1/32 Final,13:45,16:45,TRUE,FALSE
CTR04,Cycling Track,Carson Velodrome,Carson,"Wednesday, July 26",12,Final,Men's Team Pursuit Final,13:45,16:45,TRUE,FALSE
CTR04,Cycling Track,Carson Velodrome,Carson,"Wednesday, July 26",12,Final,Men's Sprint 1/32 Final Repechage,13:45,16:45,TRUE,FALSE
CTR04,Cycling Track,Carson Velodrome,Carson,"Wednesday, July 26",12,Final,Women's Keirin Quarterfinal,13:45,16:45,TRUE,TRUE
CTR04,Cycling Track,Carson Velodrome,Carson,"Wednesday, July 26",12,Final,Men's Sprint 1/16 Final,13:45,16:45,TRUE,FALSE
CTR04,Cycling Track,Carson Velodrome,Carson,"Wednesday, July 26",12,Final,Men's Sprint 1/16 Final Repechage,13:45,16:45,TRUE,FALSE
CTR05,Cycling Track,Carson Velodrome,Carson,"Thursday, July 27",13,Final,Women's Team Pursuit First Round,11:00,16:05,TRUE,TRUE
CTR05,Cycling Track,Carson Velodrome,Carson,"Thursday, July 27",13,Final,Men's Omnium Scratch Race 1/4,11:00,16:05,TRUE,FALSE
CTR05,Cycling Track,Carson Velodrome,Carson,"Thursday, July 27",13,Final,Men's Sprint 1/8 Final,11:00,16:05,TRUE,FALSE
CTR05,Cycling Track,Carson Velodrome,Carson,"Thursday, July 27",13,Final,Men's Omnium Tempo Race 2/4,11:00,16:05,TRUE,FALSE
CTR05,Cycling Track,Carson Velodrome,Carson,"Thursday, July 27",13,Final,Men's Sprint 1/8 Final Repechage,11:00,16:05,TRUE,FALSE
CTR05,Cycling Track,Carson Velodrome,Carson,"Thursday, July 27",13,Final,Women's Keirin Semifinal,11:00,16:05,TRUE,TRUE
CTR05,Cycling Track,Carson Velodrome,Carson,"Thursday, July 27",13,Final,Men's Sprint Quarterfinal Race 1,11:00,16:05,TRUE,FALSE
CTR05,Cycling Track,Carson Velodrome,Carson,"Thursday, July 27",13,Final,Men's Omnium Elimination Race 3/4,11:00,16:05,TRUE,FALSE
CTR05,Cycling Track,Carson Velodrome,Carson,"Thursday, July 27",13,Final,Women's Keirin Final 7-12,11:00,16:05,TRUE,TRUE
CTR05,Cycling Track,Carson Velodrome,Carson,"Thursday, July 27",13,Final,Women's Keirin Final 1-6,11:00,16:05,TRUE,TRUE
CTR05,Cycling Track,Carson Velodrome,Carson,"Thursday, July 27",13,Final,Men's Sprint Quarterfinal Race 2,11:00,16:05,TRUE,FALSE
CTR05,Cycling Track,Carson Velodrome,Carson,"Thursday, July 27",13,Final,Women's Team Pursuit Final,11:00,16:05,TRUE,TRUE
CTR05,Cycling Track,Carson Velodrome,Carson,"Thursday, July 27",13,Final,Men's Sprint Quarterfinal Decider,11:00,16:05,TRUE,FALSE
CTR05,Cycling Track,Carson Velodrome,Carson,"Thursday, July 27",13,Final,Men's Omnium Points Race 4/4,11:00,16:05,TRUE,FALSE
CTR05,Cycling Track,Carson Velodrome,Carson,"Thursday, July 27",13,Final,Men's Sprint Final for Places 5-8,11:00,16:05,TRUE,FALSE
CTR06,Cycling Track,Carson Velodrome,Carson,"Friday, July 28",14,Semifinal,Women's Sprint Qualifying,9:00,11:20,TRUE,TRUE
CTR06,Cycling Track,Carson Velodrome,Carson,"Friday, July 28",14,Semifinal,Men's Sprint Semifinal Race 1,9:00,11:20,TRUE,FALSE
CTR06,Cycling Track,Carson Velodrome,Carson,"Friday, July 28",14,Semifinal,Women's Sprint 1/32 Final,9:00,11:20,TRUE,TRUE
CTR06,Cycling Track,Carson Velodrome,Carson,"Friday, July 28",14,Semifinal,Men's Sprint Semifinal Race 2,9:00,11:20,TRUE,FALSE
CTR06,Cycling Track,Carson Velodrome,Carson,"Friday, July 28",14,Semifinal,Women's Sprint 1/32 Final Repechage,9:00,11:20,TRUE,TRUE
CTR06,Cycling Track,Carson Velodrome,Carson,"Friday, July 28",14,Semifinal,Men's Sprint Semifinal Decider,9:00,11:20,TRUE,FALSE
CTR07,Cycling Track,Carson Velodrome,Carson,"Friday, July 28",14,Final,Men's Sprint Final Race 1,13:00,15:15,TRUE,FALSE
CTR07,Cycling Track,Carson Velodrome,Carson,"Friday, July 28",14,Final,Women's Madison Final,13:00,15:15,TRUE,TRUE
CTR07,Cycling Track,Carson Velodrome,Carson,"Friday, July 28",14,Final,Men's Sprint Final Race 2,13:00,15:15,TRUE,FALSE
CTR07,Cycling Track,Carson Velodrome,Carson,"Friday, July 28",14,Final,Women's Sprint 1/16 Final,13:00,15:15,TRUE,TRUE
CTR07,Cycling Track,Carson Velodrome,Carson,"Friday, July 28",14,Final,Men's Sprint Final Decider,13:00,15:15,TRUE,FALSE
CTR07,Cycling Track,Carson Velodrome,Carson,"Friday, July 28",14,Final,Women's Sprint 1/16 Final Repechage,13:00,15:15,TRUE,TRUE
